ID,x.coord,y.coord,angle,distance,RSSI,rel,dist1
17827,0,1,180,4.472135955,-59,153.4349488,"(4,5]"
17828,0,1,210,4.472135955,-60,-176.5650512,"(4,5]"
17829,0,1,240,4.472135955,-54,-146.5650512,"(4,5]"
17830,0,1,270,4.472135955,-48,-116.5650512,"(4,5]"
17831,0,1,300,4.472135955,-47,-86.56505118,"(4,5]"
17832,0,1,330,4.472135955,-50,-56.56505118,"(4,5]"
17833,0,2,0,4.123105626,-47,-14.03624347,"(4,5]"
17834,0,2,30,4.123105626,-52,15.96375653,"(4,5]"
17835,0,2,60,4.123105626,-58,45.96375653,"(4,5]"
17838,0,2,150,4.123105626,-59,135.9637565,"(4,5]"
17840,0,2,210,4.123105626,-58,-164.0362435,"(4,5]"
17841,0,2,240,4.123105626,-51,-134.0362435,"(4,5]"
17842,0,2,270,4.123105626,-46,-104.0362435,"(4,5]"
17843,0,2,300,4.123105626,-44,-74.03624347,"(4,5]"
17844,0,2,330,4.123105626,-44,-44.03624347,"(4,5]"
17846,0,3,30,4,-44,30,"(3,4]"
17847,0,3,60,4,-46,60,"(3,4]"
17848,0,3,90,4,-52,90,"(3,4]"
17851,0,3,180,4,-59,180,"(3,4]"
17854,0,3,270,4,-53,-90,"(3,4]"
17855,0,3,300,4,-46,-60,"(3,4]"
17856,0,3,330,4,-42,-30,"(3,4]"
17857,0,4,0,4.123105626,-45,14.03624347,"(4,5]"
17858,0,4,30,4.123105626,-42,44.03624347,"(4,5]"
17859,0,4,60,4.123105626,-44,74.03624347,"(4,5]"
17860,0,4,90,4.123105626,-45,104.0362435,"(4,5]"
17861,0,4,120,4.123105626,-48,134.0362435,"(4,5]"
17862,0,4,150,4.123105626,-57,164.0362435,"(4,5]"
17864,0,4,210,4.123105626,-58,-135.9637565,"(4,5]"
17865,0,4,240,4.123105626,-60,-105.9637565,"(4,5]"
17867,0,4,300,4.123105626,-62,-45.96375653,"(4,5]"
17868,0,4,330,4.123105626,-53,-15.96375653,"(4,5]"
17869,0,5,0,4.472135955,-53,26.56505118,"(4,5]"
17870,0,5,30,4.472135955,-47,56.56505118,"(4,5]"
17872,0,5,90,4.472135955,-46,116.5650512,"(4,5]"
17873,0,5,120,4.472135955,-52,146.5650512,"(4,5]"
17874,0,5,150,4.472135955,-59,176.5650512,"(4,5]"
17877,0,5,240,4.472135955,-62,-93.43494882,"(4,5]"
17882,0,6,30,5,-56,66.86989765,"(4,5]"
17883,0,6,60,5,-56,96.86989765,"(4,5]"
17891,0,6,300,5,-59,-23.13010235,"(4,5]"
17893,1,0,0,4.242640687,-56,-45,"(4,5]"
17897,1,0,120,4.242640687,-58,75,"(4,5]"
17899,1,0,180,4.242640687,-57,135,"(4,5]"
17900,1,0,210,4.242640687,-60,165,"(4,5]"
17901,1,0,240,4.242640687,-59,-165,"(4,5]"
17902,1,0,270,4.242640687,-56,-135,"(4,5]"
17903,1,0,300,4.242640687,-52,-105,"(4,5]"
17904,1,0,330,4.242640687,-53,-75,"(4,5]"
17905,1,1,0,3.605551275,-53,-33.69006753,"(3,4]"
17906,1,1,30,3.605551275,-58,-3.690067526,"(3,4]"
17909,1,1,120,3.605551275,-58,86.30993247,"(3,4]"
17910,1,1,150,3.605551275,-57,116.3099325,"(3,4]"
17911,1,1,180,3.605551275,-57,146.3099325,"(3,4]"
17912,1,1,210,3.605551275,-59,176.3099325,"(3,4]"
17913,1,1,240,3.605551275,-58,-153.6900675,"(3,4]"
17915,1,1,300,3.605551275,-48,-93.69006753,"(3,4]"
17916,1,1,330,3.605551275,-52,-63.69006753,"(3,4]"
17917,1,2,0,3.16227766,-50,-18.43494882,"(3,4]"
17918,1,2,30,3.16227766,-56,11.56505118,"(3,4]"
17919,1,2,60,3.16227766,-59,41.56505118,"(3,4]"
17921,1,2,120,3.16227766,-58,101.5650512,"(3,4]"
17922,1,2,150,3.16227766,-56,131.5650512,"(3,4]"
17923,1,2,180,3.16227766,-59,161.5650512,"(3,4]"
17926,1,2,270,3.16227766,-56,-108.4349488,"(3,4]"
17927,1,2,300,3.16227766,-50,-78.43494882,"(3,4]"
17928,1,2,330,3.16227766,-47,-48.43494882,"(3,4]"
17929,1,3,0,3,-47,0,"(2,3]"
17930,1,3,30,3,-48,30,"(2,3]"
17931,1,3,60,3,-56,60,"(2,3]"
17932,1,3,90,3,-58,90,"(2,3]"
17941,1,4,0,3.16227766,-52,18.43494882,"(3,4]"
17942,1,4,30,3.16227766,-50,48.43494882,"(3,4]"
17943,1,4,60,3.16227766,-53,78.43494882,"(3,4]"
17944,1,4,90,3.16227766,-59,108.4349488,"(3,4]"
17945,1,4,120,3.16227766,-56,138.4349488,"(3,4]"
17946,1,4,150,3.16227766,-58,168.4349488,"(3,4]"
17952,1,4,330,3.16227766,-56,-11.56505118,"(3,4]"
17953,1,5,0,3.605551275,-53,33.69006753,"(3,4]"
17954,1,5,30,3.605551275,-50,63.69006753,"(3,4]"
17955,1,5,60,3.605551275,-50,93.69006753,"(3,4]"
17956,1,5,90,3.605551275,-57,123.6900675,"(3,4]"
17957,1,5,120,3.605551275,-59,153.6900675,"(3,4]"
17958,1,5,150,3.605551275,-59,-176.3099325,"(3,4]"
17964,1,5,330,3.605551275,-58,3.690067526,"(3,4]"
17980,2,0,90,3.605551275,-59,33.69006753,"(3,4]"
17981,2,0,120,3.605551275,-57,63.69006753,"(3,4]"
17982,2,0,150,3.605551275,-56,93.69006753,"(3,4]"
17983,2,0,180,3.605551275,-58,123.6900675,"(3,4]"
17986,2,0,270,3.605551275,-57,-146.3099325,"(3,4]"
17987,2,0,300,3.605551275,-53,-116.3099325,"(3,4]"
17988,2,0,330,3.605551275,-53,-86.30993247,"(3,4]"
17989,2,1,0,2.828427125,-53,-45,"(2,3]"
17990,2,1,30,2.828427125,-59,-15,"(2,3]"
17991,2,1,60,2.828427125,-59,15,"(2,3]"
17993,2,1,120,2.828427125,-58,75,"(2,3]"
17994,2,1,150,2.828427125,-59,105,"(2,3]"
17998,2,1,270,2.828427125,-57,-135,"(2,3]"
17999,2,1,300,2.828427125,-56,-105,"(2,3]"
18000,2,1,330,2.828427125,-52,-75,"(2,3]"
18001,2,2,0,2.236067977,-53,-26.56505118,"(2,3]"
18002,2,2,30,2.236067977,-57,3.434948823,"(2,3]"
18005,2,2,120,2.236067977,-58,93.43494882,"(2,3]"
18006,2,2,150,2.236067977,-58,123.4349488,"(2,3]"
18007,2,2,180,2.236067977,-59,153.4349488,"(2,3]"
18011,2,2,300,2.236067977,-56,-86.56505118,"(2,3]"
18012,2,2,330,2.236067977,-53,-56.56505118,"(2,3]"
18013,2,3,0,2,-54,0,"[1,2]"
18015,2,3,60,2,-59,60,"[1,2]"
18017,2,3,120,2,-56,120,"[1,2]"
18018,2,3,150,2,-58,150,"[1,2]"
18019,2,3,180,2,-59,180,"[1,2]"
18024,2,3,330,2,-57,-30,"[1,2]"
18025,2,4,0,2.236067977,-53,26.56505118,"(2,3]"
18026,2,4,30,2.236067977,-53,56.56505118,"(2,3]"
18027,2,4,60,2.236067977,-56,86.56505118,"(2,3]"
18029,2,4,120,2.236067977,-60,146.5650512,"(2,3]"
18036,2,4,330,2.236067977,-58,-3.434948823,"(2,3]"
18037,2,5,0,2.828427125,-56,45,"(2,3]"
18038,2,5,30,2.828427125,-56,75,"(2,3]"
18039,2,5,60,2.828427125,-58,105,"(2,3]"
18049,2,6,0,3.605551275,-56,56.30993247,"(3,4]"
18050,2,6,30,3.605551275,-56,86.30993247,"(3,4]"
18051,2,6,60,3.605551275,-58,116.3099325,"(3,4]"
18061,3,0,0,3.16227766,-58,-71.56505118,"(3,4]"
18064,3,0,90,3.16227766,-58,18.43494882,"(3,4]"
18066,3,0,150,3.16227766,-56,78.43494882,"(3,4]"
18067,3,0,180,3.16227766,-58,108.4349488,"(3,4]"
18071,3,0,300,3.16227766,-59,-131.5650512,"(3,4]"
18072,3,0,330,3.16227766,-56,-101.5650512,"(3,4]"
18073,3,1,0,2.236067977,-56,-63.43494882,"(2,3]"
18077,3,1,120,2.236067977,-62,56.56505118,"(2,3]"
18078,3,1,150,2.236067977,-57,86.56505118,"(2,3]"
18084,3,1,330,2.236067977,-56,-93.43494882,"(2,3]"
18085,3,2,0,1.414213562,-56,-45,"[1,2]"
18086,3,2,30,1.414213562,-59,-15,"[1,2]"
18089,3,2,120,1.414213562,-58,75,"[1,2]"
18090,3,2,150,1.414213562,-58,105,"[1,2]"
18096,3,2,330,1.414213562,-58,-75,"[1,2]"
18097,3,3,0,1,-56,0,"[1,2]"
18102,3,3,150,1,-57,150,"[1,2]"
18103,3,3,180,1,-60,180,"[1,2]"
18107,3,3,300,1,-59,-60,"[1,2]"
18109,3,4,0,1.414213562,-59,45,"[1,2]"
18110,3,4,30,1.414213562,-58,75,"[1,2]"
18119,3,4,300,1.414213562,-58,-15,"[1,2]"
18120,3,4,330,1.414213562,-58,15,"[1,2]"
18122,3,5,30,2.236067977,-59,93.43494882,"(2,3]"
18130,3,5,270,2.236067977,-58,-26.56505118,"(2,3]"
18131,3,5,300,2.236067977,-56,3.434948823,"(2,3]"
18132,3,5,330,2.236067977,-59,33.43494882,"(2,3]"
18150,0,0,150,5,-57,113.1301024,"(4,5]"
18151,0,0,180,5,-59,143.1301024,"(4,5]"
18153,0,0,240,5,-58,-156.8698976,"(4,5]"
18154,0,0,270,5,-56,-126.8698976,"(4,5]"
18156,0,0,330,5,-59,-66.86989765,"(4,5]"
18157,0,1,0,4.472135955,-54,-26.56505118,"(4,5]"
18158,0,1,30,4.472135955,-58,3.434948823,"(4,5]"
18161,0,1,120,4.472135955,-59,93.43494882,"(4,5]"
18162,0,1,150,4.472135955,-56,123.4349488,"(4,5]"
18163,0,1,180,4.472135955,-58,153.4349488,"(4,5]"
18165,0,1,240,4.472135955,-54,-146.5650512,"(4,5]"
18166,0,1,270,4.472135955,-48,-116.5650512,"(4,5]"
18167,0,1,300,4.472135955,-47,-86.56505118,"(4,5]"
18168,0,1,330,4.472135955,-50,-56.56505118,"(4,5]"
18169,0,2,0,4.123105626,-47,-14.03624347,"(4,5]"
18170,0,2,30,4.123105626,-52,15.96375653,"(4,5]"
18171,0,2,60,4.123105626,-58,45.96375653,"(4,5]"
18173,0,2,120,4.123105626,-60,105.9637565,"(4,5]"
18174,0,2,150,4.123105626,-60,135.9637565,"(4,5]"
18176,0,2,210,4.123105626,-57,-164.0362435,"(4,5]"
18177,0,2,240,4.123105626,-50,-134.0362435,"(4,5]"
18178,0,2,270,4.123105626,-46,-104.0362435,"(4,5]"
18179,0,2,300,4.123105626,-44,-74.03624347,"(4,5]"
18180,0,2,330,4.123105626,-44,-44.03624347,"(4,5]"
18181,0,3,0,4,-44,0,"(3,4]"
18182,0,3,30,4,-44,30,"(3,4]"
18183,0,3,60,4,-46,60,"(3,4]"
18184,0,3,90,4,-52,90,"(3,4]"
18187,0,3,180,4,-59,180,"(3,4]"
18190,0,3,270,4,-53,-90,"(3,4]"
18191,0,3,300,4,-46,-60,"(3,4]"
18192,0,3,330,4,-42,-30,"(3,4]"
18193,0,4,0,4.123105626,-45,14.03624347,"(4,5]"
18194,0,4,30,4.123105626,-44,44.03624347,"(4,5]"
18195,0,4,60,4.123105626,-44,74.03624347,"(4,5]"
18196,0,4,90,4.123105626,-46,104.0362435,"(4,5]"
18197,0,4,120,4.123105626,-48,134.0362435,"(4,5]"
18198,0,4,150,4.123105626,-56,164.0362435,"(4,5]"
18200,0,4,210,4.123105626,-59,-135.9637565,"(4,5]"
18201,0,4,240,4.123105626,-60,-105.9637565,"(4,5]"
18204,0,4,330,4.123105626,-53,-15.96375653,"(4,5]"
18205,0,5,0,4.472135955,-53,26.56505118,"(4,5]"
18206,0,5,30,4.472135955,-47,56.56505118,"(4,5]"
18208,0,5,90,4.472135955,-47,116.5650512,"(4,5]"
18209,0,5,120,4.472135955,-51,146.5650512,"(4,5]"
18210,0,5,150,4.472135955,-58,176.5650512,"(4,5]"
18218,0,6,30,5,-56,66.86989765,"(4,5]"
18227,0,6,300,5,-59,-23.13010235,"(4,5]"
18229,1,0,0,4.242640687,-56,-45,"(4,5]"
18230,1,0,30,4.242640687,-59,-15,"(4,5]"
18233,1,0,120,4.242640687,-56,75,"(4,5]"
18234,1,0,150,4.242640687,-56,105,"(4,5]"
18235,1,0,180,4.242640687,-58,135,"(4,5]"
18236,1,0,210,4.242640687,-62,165,"(4,5]"
18237,1,0,240,4.242640687,-59,-165,"(4,5]"
18238,1,0,270,4.242640687,-56,-135,"(4,5]"
18239,1,0,300,4.242640687,-52,-105,"(4,5]"
18240,1,0,330,4.242640687,-54,-75,"(4,5]"
18241,1,1,0,3.605551275,-53,-33.69006753,"(3,4]"
18242,1,1,30,3.605551275,-57,-3.690067526,"(3,4]"
18245,1,1,120,3.605551275,-58,86.30993247,"(3,4]"
18246,1,1,150,3.605551275,-56,116.3099325,"(3,4]"
18247,1,1,180,3.605551275,-58,146.3099325,"(3,4]"
18248,1,1,210,3.605551275,-59,176.3099325,"(3,4]"
18249,1,1,240,3.605551275,-58,-153.6900675,"(3,4]"
18251,1,1,300,3.605551275,-48,-93.69006753,"(3,4]"
18252,1,1,330,3.605551275,-52,-63.69006753,"(3,4]"
18253,1,2,0,3.16227766,-48,-18.43494882,"(3,4]"
18254,1,2,30,3.16227766,-54,11.56505118,"(3,4]"
18255,1,2,60,3.16227766,-57,41.56505118,"(3,4]"
18257,1,2,120,3.16227766,-57,101.5650512,"(3,4]"
18258,1,2,150,3.16227766,-56,131.5650512,"(3,4]"
18259,1,2,180,3.16227766,-58,161.5650512,"(3,4]"
18262,1,2,270,3.16227766,-56,-108.4349488,"(3,4]"
18263,1,2,300,3.16227766,-50,-78.43494882,"(3,4]"
18264,1,2,330,3.16227766,-47,-48.43494882,"(3,4]"
18265,1,3,0,3,-47,0,"(2,3]"
18266,1,3,30,3,-48,30,"(2,3]"
18267,1,3,60,3,-56,60,"(2,3]"
18268,1,3,90,3,-57,90,"(2,3]"
18277,1,4,0,3.16227766,-52,18.43494882,"(3,4]"
18278,1,4,30,3.16227766,-50,48.43494882,"(3,4]"
18280,1,4,90,3.16227766,-58,108.4349488,"(3,4]"
18281,1,4,120,3.16227766,-57,138.4349488,"(3,4]"
18282,1,4,150,3.16227766,-58,168.4349488,"(3,4]"
18288,1,4,330,3.16227766,-56,-11.56505118,"(3,4]"
18289,1,5,0,3.605551275,-53,33.69006753,"(3,4]"
18290,1,5,30,3.605551275,-50,63.69006753,"(3,4]"
18291,1,5,60,3.605551275,-50,93.69006753,"(3,4]"
18292,1,5,90,3.605551275,-53,123.6900675,"(3,4]"
18294,1,5,150,3.605551275,-59,-176.3099325,"(3,4]"
18300,1,5,330,3.605551275,-58,3.690067526,"(3,4]"
18313,2,0,0,3.605551275,-58,-56.30993247,"(3,4]"
18316,2,0,90,3.605551275,-60,33.69006753,"(3,4]"
18317,2,0,120,3.605551275,-57,63.69006753,"(3,4]"
18318,2,0,150,3.605551275,-56,93.69006753,"(3,4]"
18319,2,0,180,3.605551275,-58,123.6900675,"(3,4]"
18322,2,0,270,3.605551275,-56,-146.3099325,"(3,4]"
18323,2,0,300,3.605551275,-53,-116.3099325,"(3,4]"
18324,2,0,330,3.605551275,-53,-86.30993247,"(3,4]"
18325,2,1,0,2.828427125,-53,-45,"(2,3]"
18326,2,1,30,2.828427125,-58,-15,"(2,3]"
18327,2,1,60,2.828427125,-60,15,"(2,3]"
18329,2,1,120,2.828427125,-59,75,"(2,3]"
18330,2,1,150,2.828427125,-60,105,"(2,3]"
18334,2,1,270,2.828427125,-58,-135,"(2,3]"
18335,2,1,300,2.828427125,-53,-105,"(2,3]"
18336,2,1,330,2.828427125,-52,-75,"(2,3]"
18337,2,2,0,2.236067977,-54,-26.56505118,"(2,3]"
18338,2,2,30,2.236067977,-57,3.434948823,"(2,3]"
18341,2,2,120,2.236067977,-58,93.43494882,"(2,3]"
18347,2,2,300,2.236067977,-54,-86.56505118,"(2,3]"
18348,2,2,330,2.236067977,-53,-56.56505118,"(2,3]"
18349,2,3,0,2,-54,0,"[1,2]"
18350,2,3,30,2,-56,30,"[1,2]"
18351,2,3,60,2,-58,60,"[1,2]"
18352,2,3,90,2,-58,90,"[1,2]"
18353,2,3,120,2,-56,120,"[1,2]"
18354,2,3,150,2,-58,150,"[1,2]"
18355,2,3,180,2,-59,180,"[1,2]"
18360,2,3,330,2,-58,-30,"[1,2]"
18362,2,4,30,2.236067977,-54,56.56505118,"(2,3]"
18363,2,4,60,2.236067977,-56,86.56505118,"(2,3]"
18372,2,4,330,2.236067977,-58,-3.434948823,"(2,3]"
18373,2,5,0,2.828427125,-58,45,"(2,3]"
18374,2,5,30,2.828427125,-56,75,"(2,3]"
18375,2,5,60,2.828427125,-57,105,"(2,3]"
18385,2,6,0,3.605551275,-59,56.30993247,"(3,4]"
18386,2,6,30,3.605551275,-59,86.30993247,"(3,4]"
18387,2,6,60,3.605551275,-58,116.3099325,"(3,4]"
18397,3,0,0,3.16227766,-58,-71.56505118,"(3,4]"
18400,3,0,90,3.16227766,-58,18.43494882,"(3,4]"
18401,3,0,120,3.16227766,-56,48.43494882,"(3,4]"
18402,3,0,150,3.16227766,-56,78.43494882,"(3,4]"
18403,3,0,180,3.16227766,-58,108.4349488,"(3,4]"
18407,3,0,300,3.16227766,-58,-131.5650512,"(3,4]"
18408,3,0,330,3.16227766,-56,-101.5650512,"(3,4]"
18409,3,1,0,2.236067977,-56,-63.43494882,"(2,3]"
18412,3,1,90,2.236067977,-59,26.56505118,"(2,3]"
18413,3,1,120,2.236067977,-59,56.56505118,"(2,3]"
18414,3,1,150,2.236067977,-58,86.56505118,"(2,3]"
18419,3,1,300,2.236067977,-58,-123.4349488,"(2,3]"
18420,3,1,330,2.236067977,-56,-93.43494882,"(2,3]"
18421,3,2,0,1.414213562,-56,-45,"[1,2]"
18422,3,2,30,1.414213562,-59,-15,"[1,2]"
18425,3,2,120,1.414213562,-58,75,"[1,2]"
18426,3,2,150,1.414213562,-58,105,"[1,2]"
18431,3,2,300,1.414213562,-60,-105,"[1,2]"
18432,3,2,330,1.414213562,-57,-75,"[1,2]"
18433,3,3,0,1,-58,0,"[1,2]"
18437,3,3,120,1,-56,120,"[1,2]"
18438,3,3,150,1,-58,150,"[1,2]"
18443,3,3,300,1,-59,-60,"[1,2]"
18445,3,4,0,1.414213562,-58,45,"[1,2]"
18446,3,4,30,1.414213562,-58,75,"[1,2]"
18455,3,4,300,1.414213562,-57,-15,"[1,2]"
18456,3,4,330,1.414213562,-58,15,"[1,2]"
18466,3,5,270,2.236067977,-58,-26.56505118,"(2,3]"
18467,3,5,300,2.236067977,-53,3.434948823,"(2,3]"
18485,0,0,120,5,-57,83.13010235,"(4,5]"
18486,0,0,150,5,-58,113.1301024,"(4,5]"
18487,0,0,180,5,-59,143.1301024,"(4,5]"
18489,0,0,240,5,-58,-156.8698976,"(4,5]"
18490,0,0,270,5,-56,-126.8698976,"(4,5]"
18492,0,0,330,5,-59,-66.86989765,"(4,5]"
18493,0,1,0,4.472135955,-53,-26.56505118,"(4,5]"
18494,0,1,30,4.472135955,-58,3.434948823,"(4,5]"
18498,0,1,150,4.472135955,-57,123.4349488,"(4,5]"
18499,0,1,180,4.472135955,-59,153.4349488,"(4,5]"
18501,0,1,240,4.472135955,-54,-146.5650512,"(4,5]"
18502,0,1,270,4.472135955,-48,-116.5650512,"(4,5]"
18503,0,1,300,4.472135955,-47,-86.56505118,"(4,5]"
18504,0,1,330,4.472135955,-50,-56.56505118,"(4,5]"
18505,0,2,0,4.123105626,-47,-14.03624347,"(4,5]"
18506,0,2,30,4.123105626,-52,15.96375653,"(4,5]"
18507,0,2,60,4.123105626,-57,45.96375653,"(4,5]"
18510,0,2,150,4.123105626,-59,135.9637565,"(4,5]"
18512,0,2,210,4.123105626,-58,-164.0362435,"(4,5]"
18513,0,2,240,4.123105626,-51,-134.0362435,"(4,5]"
18514,0,2,270,4.123105626,-46,-104.0362435,"(4,5]"
18515,0,2,300,4.123105626,-44,-74.03624347,"(4,5]"
18516,0,2,330,4.123105626,-44,-44.03624347,"(4,5]"
18517,0,3,0,4,-44,0,"(3,4]"
18518,0,3,30,4,-42,30,"(3,4]"
18519,0,3,60,4,-46,60,"(3,4]"
18520,0,3,90,4,-52,90,"(3,4]"
18521,0,3,120,4,-57,120,"(3,4]"
18523,0,3,180,4,-58,180,"(3,4]"
18527,0,3,300,4,-46,-60,"(3,4]"
18528,0,3,330,4,-44,-30,"(3,4]"
18529,0,4,0,4.123105626,-44,14.03624347,"(4,5]"
18530,0,4,30,4.123105626,-42,44.03624347,"(4,5]"
18531,0,4,60,4.123105626,-44,74.03624347,"(4,5]"
18533,0,4,120,4.123105626,-48,134.0362435,"(4,5]"
18534,0,4,150,4.123105626,-57,164.0362435,"(4,5]"
18536,0,4,210,4.123105626,-58,-135.9637565,"(4,5]"
18540,0,4,330,4.123105626,-53,-15.96375653,"(4,5]"
18541,0,5,0,4.472135955,-53,26.56505118,"(4,5]"
18542,0,5,30,4.472135955,-48,56.56505118,"(4,5]"
18543,0,5,60,4.472135955,-47,86.56505118,"(4,5]"
18544,0,5,90,4.472135955,-47,116.5650512,"(4,5]"
18545,0,5,120,4.472135955,-51,146.5650512,"(4,5]"
18546,0,5,150,4.472135955,-59,176.5650512,"(4,5]"
18549,0,5,240,4.472135955,-62,-93.43494882,"(4,5]"
18554,0,6,30,5,-56,66.86989765,"(4,5]"
18555,0,6,60,5,-54,96.86989765,"(4,5]"
18565,1,0,0,4.242640687,-56,-45,"(4,5]"
18566,1,0,30,4.242640687,-59,-15,"(4,5]"
18569,1,0,120,4.242640687,-57,75,"(4,5]"
18570,1,0,150,4.242640687,-56,105,"(4,5]"
18571,1,0,180,4.242640687,-56,135,"(4,5]"
18572,1,0,210,4.242640687,-62,165,"(4,5]"
18573,1,0,240,4.242640687,-59,-165,"(4,5]"
18574,1,0,270,4.242640687,-56,-135,"(4,5]"
18576,1,0,330,4.242640687,-53,-75,"(4,5]"
18577,1,1,0,3.605551275,-53,-33.69006753,"(3,4]"
18578,1,1,30,3.605551275,-58,-3.690067526,"(3,4]"
18581,1,1,120,3.605551275,-58,86.30993247,"(3,4]"
18582,1,1,150,3.605551275,-58,116.3099325,"(3,4]"
18583,1,1,180,3.605551275,-57,146.3099325,"(3,4]"
18584,1,1,210,3.605551275,-60,176.3099325,"(3,4]"
18585,1,1,240,3.605551275,-58,-153.6900675,"(3,4]"
18586,1,1,270,3.605551275,-53,-123.6900675,"(3,4]"
18587,1,1,300,3.605551275,-48,-93.69006753,"(3,4]"
18588,1,1,330,3.605551275,-52,-63.69006753,"(3,4]"
18589,1,2,0,3.16227766,-48,-18.43494882,"(3,4]"
18590,1,2,30,3.16227766,-54,11.56505118,"(3,4]"
18591,1,2,60,3.16227766,-57,41.56505118,"(3,4]"
18593,1,2,120,3.16227766,-58,101.5650512,"(3,4]"
18594,1,2,150,3.16227766,-57,131.5650512,"(3,4]"
18595,1,2,180,3.16227766,-60,161.5650512,"(3,4]"
18598,1,2,270,3.16227766,-56,-108.4349488,"(3,4]"
18599,1,2,300,3.16227766,-50,-78.43494882,"(3,4]"
18600,1,2,330,3.16227766,-47,-48.43494882,"(3,4]"
18601,1,3,0,3,-47,0,"(2,3]"
18602,1,3,30,3,-50,30,"(2,3]"
18603,1,3,60,3,-54,60,"(2,3]"
18604,1,3,90,3,-58,90,"(2,3]"
18613,1,4,0,3.16227766,-52,18.43494882,"(3,4]"
18614,1,4,30,3.16227766,-50,48.43494882,"(3,4]"
18616,1,4,90,3.16227766,-59,108.4349488,"(3,4]"
18617,1,4,120,3.16227766,-58,138.4349488,"(3,4]"
18618,1,4,150,3.16227766,-58,168.4349488,"(3,4]"
18619,1,4,180,3.16227766,-59,-161.5650512,"(3,4]"
18624,1,4,330,3.16227766,-56,-11.56505118,"(3,4]"
18625,1,5,0,3.605551275,-53,33.69006753,"(3,4]"
18626,1,5,30,3.605551275,-50,63.69006753,"(3,4]"
18627,1,5,60,3.605551275,-48,93.69006753,"(3,4]"
18628,1,5,90,3.605551275,-58,123.6900675,"(3,4]"
18629,1,5,120,3.605551275,-58,153.6900675,"(3,4]"
18630,1,5,150,3.605551275,-58,-176.3099325,"(3,4]"
18636,1,5,330,3.605551275,-57,3.690067526,"(3,4]"
18649,2,0,0,3.605551275,-58,-56.30993247,"(3,4]"
18652,2,0,90,3.605551275,-59,33.69006753,"(3,4]"
18653,2,0,120,3.605551275,-56,63.69006753,"(3,4]"
18654,2,0,150,3.605551275,-56,93.69006753,"(3,4]"
18655,2,0,180,3.605551275,-59,123.6900675,"(3,4]"
18658,2,0,270,3.605551275,-56,-146.3099325,"(3,4]"
18659,2,0,300,3.605551275,-53,-116.3099325,"(3,4]"
18660,2,0,330,3.605551275,-53,-86.30993247,"(3,4]"
18661,2,1,0,2.828427125,-53,-45,"(2,3]"
18662,2,1,30,2.828427125,-57,-15,"(2,3]"
18665,2,1,120,2.828427125,-57,75,"(2,3]"
18670,2,1,270,2.828427125,-58,-135,"(2,3]"
18671,2,1,300,2.828427125,-54,-105,"(2,3]"
18672,2,1,330,2.828427125,-52,-75,"(2,3]"
18673,2,2,0,2.236067977,-53,-26.56505118,"(2,3]"
18674,2,2,30,2.236067977,-58,3.434948823,"(2,3]"
18677,2,2,120,2.236067977,-58,93.43494882,"(2,3]"
18678,2,2,150,2.236067977,-59,123.4349488,"(2,3]"
18683,2,2,300,2.236067977,-56,-86.56505118,"(2,3]"
18684,2,2,330,2.236067977,-53,-56.56505118,"(2,3]"
18685,2,3,0,2,-54,0,"[1,2]"
18686,2,3,30,2,-56,30,"[1,2]"
18688,2,3,90,2,-58,90,"[1,2]"
18689,2,3,120,2,-58,120,"[1,2]"
18690,2,3,150,2,-59,150,"[1,2]"
18691,2,3,180,2,-59,180,"[1,2]"
18696,2,3,330,2,-58,-30,"[1,2]"
18698,2,4,30,2.236067977,-54,56.56505118,"(2,3]"
18699,2,4,60,2.236067977,-56,86.56505118,"(2,3]"
18708,2,4,330,2.236067977,-58,-3.434948823,"(2,3]"
18709,2,5,0,2.828427125,-56,45,"(2,3]"
18710,2,5,30,2.828427125,-56,75,"(2,3]"
18711,2,5,60,2.828427125,-57,105,"(2,3]"
18722,2,6,30,3.605551275,-56,86.30993247,"(3,4]"
18723,2,6,60,3.605551275,-58,116.3099325,"(3,4]"
18733,3,0,0,3.16227766,-58,-71.56505118,"(3,4]"
18736,3,0,90,3.16227766,-58,18.43494882,"(3,4]"
18737,3,0,120,3.16227766,-56,48.43494882,"(3,4]"
18738,3,0,150,3.16227766,-56,78.43494882,"(3,4]"
18739,3,0,180,3.16227766,-58,108.4349488,"(3,4]"
18743,3,0,300,3.16227766,-59,-131.5650512,"(3,4]"
18744,3,0,330,3.16227766,-56,-101.5650512,"(3,4]"
18745,3,1,0,2.236067977,-56,-63.43494882,"(2,3]"
18748,3,1,90,2.236067977,-60,26.56505118,"(2,3]"
18749,3,1,120,2.236067977,-59,56.56505118,"(2,3]"
18750,3,1,150,2.236067977,-57,86.56505118,"(2,3]"
18755,3,1,300,2.236067977,-59,-123.4349488,"(2,3]"
18756,3,1,330,2.236067977,-56,-93.43494882,"(2,3]"
18757,3,2,0,1.414213562,-54,-45,"[1,2]"
18758,3,2,30,1.414213562,-59,-15,"[1,2]"
18761,3,2,120,1.414213562,-57,75,"[1,2]"
18762,3,2,150,1.414213562,-58,105,"[1,2]"
18767,3,2,300,1.414213562,-59,-105,"[1,2]"
18773,3,3,120,1,-57,120,"[1,2]"
18774,3,3,150,1,-58,150,"[1,2]"
18779,3,3,300,1,-59,-60,"[1,2]"
18781,3,4,0,1.414213562,-58,45,"[1,2]"
